=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10000690b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10002227b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10002229b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10002224b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10002491b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10000841b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10002498b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10002479b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10002338b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10002805b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10002740b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10000195b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10002700b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10002749b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10002750b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10002751b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10002191b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10003002b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10003003b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10003001b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10002793b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10000687b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10002787b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10003005b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10000600b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10000613b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10002796b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10003068b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10000202b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10000200b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10002242b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10002732b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10000858b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10002889b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10000352b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10002803b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10000717b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10002332b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10002394b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10000662b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10003004b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10002835b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10002424b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10003009b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10002183b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10002187b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10003069b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10003006b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10002503b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10002828b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10002741b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10002341b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10000337b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10002916b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10003050b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10002999b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10002791b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10003010b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10003011b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10002786b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10002744b.jpg")
=IMAGE("http://www.kirin.co.jp/products/list/item/softdrink/images/10003051b.jpg")
train_data/kirin20x40/0000_20x40_0.jpg,緑茶
train_data/kirin20x40/0000_20x40_1.jpg,緑茶
train_data/kirin20x40/0000_20x40_2.jpg,緑茶
train_data/kirin20x40/0000_20x40_3.jpg,緑茶
train_data/kirin20x40/0000_20x40_4.jpg,緑茶
train_data/kirin20x40/0000_20x40_5.jpg,緑茶
train_data/kirin20x40/0000_20x40_6.jpg,緑茶
train_data/kirin20x40/0000_20x40_7.jpg,緑茶
train_data/kirin20x40/0000_20x40_8.jpg,緑茶
train_data/kirin20x40/0000_20x40_9.jpg,緑茶
train_data/kirin20x40/0000_20x40_10.jpg,緑茶
train_data/kirin20x40/0000_20x40_11.jpg,緑茶
train_data/kirin20x40/0000_20x40_12.jpg,緑茶
train_data/kirin20x40/0000_20x40_13.jpg,緑茶
train_data/kirin20x40/0000_20x40_14.jpg,緑茶
train_data/kirin20x40/0000_20x40_15.jpg,緑茶
train_data/kirin20x40/0000_20x40_16.jpg,緑茶
train_data/kirin20x40/0000_20x40_17.jpg,緑茶
train_data/kirin20x40/0000_20x40_18.jpg,緑茶
train_data/kirin20x40/0000_20x40_19.jpg,緑茶
train_data/kirin20x40/0000_20x40_20.jpg,緑茶
train_data/kirin20x40/0000_20x40_21.jpg,緑茶
train_data/kirin20x40/0000_20x40_22.jpg,緑茶
train_data/kirin20x40/0000_20x40_23.jpg,緑茶
train_data/kirin20x40/0000_20x40_24.jpg,緑茶
train_data/kirin20x40/0000_20x40_25.jpg,緑茶
train_data/kirin20x40/0000_20x40_26.jpg,緑茶
train_data/kirin20x40/0000_20x40_27.jpg,緑茶
train_data/kirin20x40/0000_20x40_28.jpg,緑茶
train_data/kirin20x40/0000_20x40_29.jpg,緑茶
train_data/kirin20x40/0000_20x40_30.jpg,緑茶
train_data/kirin20x40/0000_20x40_31.jpg,緑茶
train_data/kirin20x40/0000_20x40_32.jpg,緑茶
train_data/kirin20x40/0000_20x40_33.jpg,緑茶
train_data/kirin20x40/0000_20x40_34.jpg,緑茶
train_data/kirin20x40/0000_20x40_35.jpg,緑茶
train_data/kirin20x40/0000_20x40_36.jpg,緑茶
train_data/kirin20x40/0000_20x40_37.jpg,緑茶
train_data/kirin20x40/0000_20x40_38.jpg,緑茶
train_data/kirin20x40/0000_20x40_39.jpg,緑茶
train_data/kirin20x40/0000_20x40_40.jpg,緑茶
train_data/kirin20x40/0000_20x40_41.jpg,緑茶
train_data/kirin20x40/0000_20x40_42.jpg,緑茶
train_data/kirin20x40/0000_20x40_43.jpg,緑茶
train_data/kirin20x40/0000_20x40_44.jpg,緑茶
train_data/kirin20x40/0000_20x40_45.jpg,緑茶
train_data/kirin20x40/0000_20x40_46.jpg,緑茶
train_data/kirin20x40/0000_20x40_47.jpg,緑茶
train_data/kirin20x40/0000_20x40_48.jpg,緑茶
train_data/kirin20x40/0000_20x40_49.jpg,緑茶
train_data/kirin20x40/0000_20x40_50.jpg,緑茶
train_data/kirin20x40/0000_20x40_51.jpg,緑茶
train_data/kirin20x40/0000_20x40_52.jpg,緑茶
train_data/kirin20x40/0000_20x40_53.jpg,緑茶
train_data/kirin20x40/0000_20x40_54.jpg,緑茶
train_data/kirin20x40/0000_20x40_55.jpg,緑茶
train_data/kirin20x40/0000_20x40_56.jpg,緑茶
train_data/kirin20x40/0000_20x40_57.jpg,緑茶
train_data/kirin20x40/0000_20x40_58.jpg,緑茶
train_data/kirin20x40/0000_20x40_59.jpg,緑茶
train_data/kirin20x40/0000_20x40_60.jpg,緑茶
train_data/kirin20x40/0000_20x40_61.jpg,緑茶
train_data/kirin20x40/0000_20x40_62.jpg,緑茶
train_data/kirin20x40/0000_20x40_63.jpg,緑茶
train_data/kirin20x40/0000_20x40_64.jpg,緑茶
train_data/kirin20x40/0000_20x40_65.jpg,緑茶
train_data/kirin20x40/0000_20x40_66.jpg,緑茶
train_data/kirin20x40/0000_20x40_67.jpg,緑茶
train_data/kirin20x40/0000_20x40_68.jpg,緑茶
train_data/kirin20x40/0000_20x40_69.jpg,緑茶
train_data/kirin20x40/0000_20x40_70.jpg,緑茶
train_data/kirin20x40/0000_20x40_71.jpg,緑茶
train_data/kirin20x40/0000_20x40_72.jpg,緑茶
train_data/kirin20x40/0000_20x40_73.jpg,緑茶
train_data/kirin20x40/0000_20x40_74.jpg,緑茶
train_data/kirin20x40/0000_20x40_75.jpg,緑茶
train_data/kirin20x40/0000_20x40_76.jpg,緑茶
train_data/kirin20x40/0000_20x40_77.jpg,緑茶
train_data/kirin20x40/0000_20x40_78.jpg,緑茶
train_data/kirin20x40/0000_20x40_79.jpg,緑茶
train_data/kirin20x40/0000_20x40_80.jpg,緑茶
train_data/kirin20x40/0000_20x40_81.jpg,緑茶
train_data/kirin20x40/0000_20x40_82.jpg,緑茶
train_data/kirin20x40/0000_20x40_83.jpg,緑茶
train_data/kirin20x40/0000_20x40_84.jpg,緑茶
train_data/kirin20x40/0000_20x40_85.jpg,緑茶
train_data/kirin20x40/0000_20x40_86.jpg,緑茶
train_data/kirin20x40/0000_20x40_87.jpg,緑茶
train_data/kirin20x40/0001_20x40_0.jpg,紅茶
train_data/kirin20x40/0001_20x40_1.jpg,紅茶
train_data/kirin20x40/0001_20x40_2.jpg,紅茶
